date,k_max_helsinki,ak_helsinki,n_missing_k
1855-01-11,4.0,8.0,0
1855-01-12,4.0,15.0,0
1855-01-13,2.0,3.0,0
1855-01-14,3.0,4.0,0
1855-01-15,3.0,6.0,0
1855-01-16,2.0,4.0,0
1855-01-17,2.0,2.0,0
1855-01-18,2.0,2.0,0
1855-01-19,3.0,3.0,0
1855-01-20,3.0,3.0,0
1855-01-21,2.0,3.0,0
1855-01-22,3.0,11.0,0
1855-01-23,1.0,2.0,0
1855-01-24,2.0,2.0,0
1855-01-25,5.0,12.0,0
1855-01-26,4.0,13.0,0
1855-01-27,4.0,9.0,0
1855-01-28,4.0,14.0,0
1855-01-29,3.0,6.0,0
1855-01-30,3.0,5.0,0
1855-01-31,4.0,11.0,0
1855-02-01,3.0,6.0,0
1855-02-02,2.0,3.0,0
1855-02-03,5.0,9.0,0
1855-02-04,4.0,10.0,0
1855-02-05,3.0,4.0,0
1855-02-06,2.0,2.0,0
1855-02-07,1.0,0.0,0
1855-02-08,6.0,17.0,0
1855-02-09,4.0,8.0,0
1855-02-10,3.0,5.0,0
1855-02-11,4.0,7.0,0
1855-02-12,4.0,12.0,0
1855-02-13,4.0,9.0,0
1855-02-14,6.0,17.0,0
1855-02-15,2.0,4.0,0
1855-02-16,3.0,4.0,0
1855-02-17,3.0,10.0,0
1855-02-18,4.0,13.0,0
1855-02-19,4.0,16.0,0
1855-02-20,5.0,14.0,0
1855-02-21,4.0,12.0,0
1855-02-22,4.0,12.0,0
1855-02-23,4.0,11.0,0
1855-02-24,4.0,7.0,0
1855-02-25,4.0,9.0,0
1855-02-26,3.0,7.0,0
1855-02-27,3.0,5.0,0
1855-02-28,5.0,23.0,0
1855-03-01,4.0,10.0,0
1855-03-02,4.0,9.0,0
1855-03-03,3.0,7.0,0
1855-03-04,2.0,4.0,0
1855-03-05,2.0,2.0,0
1855-03-06,3.0,7.0,0
1855-03-07,4.0,7.0,0
1855-03-08,2.0,2.0,0
1855-03-09,6.0,19.0,0
1855-03-10,4.0,13.0,0
1855-03-11,3.0,6.0,0
1855-03-12,7.0,32.0,0
1855-03-13,6.0,22.0,0
1855-03-14,4.0,12.0,0
1855-03-15,3.0,6.0,0
1855-03-16,4.0,10.0,0
1855-03-17,4.0,6.0,0
1855-03-18,4.0,17.0,0
1855-03-19,5.0,22.0,0
1855-03-20,4.0,13.0,0
1855-03-21,2.0,3.0,0
1855-03-22,3.0,7.0,0
1855-03-23,3.0,5.0,0
1855-03-24,3.0,6.0,0
1855-03-25,3.0,5.0,0
1855-03-26,4.0,15.0,0
1855-03-27,2.0,2.0,0
1855-03-28,3.0,5.0,0
1855-03-29,3.0,5.0,0
1855-03-30,3.0,5.0,0
1855-03-31,3.0,7.0,2
1855-04-01,2.0,3.0,0
1855-04-02,3.0,2.0,0
1855-04-03,4.0,9.0,0
1855-04-04,6.0,29.0,0
1855-04-05,5.0,25.0,0
1855-04-06,3.0,8.0,0
1855-04-07,5.0,12.0,0
1855-04-08,3.0,6.0,0
1855-04-09,4.0,15.0,0
1855-04-10,4.0,10.0,0
1855-04-11,2.0,4.0,0
1855-04-12,5.0,16.0,0
1855-04-13,5.0,19.0,0
1855-04-14,4.0,7.0,0
1855-04-15,5.0,21.0,0
1855-04-16,3.0,11.0,0
1855-04-17,3.0,6.0,0
1855-04-18,4.0,17.0,0
1855-04-19,3.0,12.0,0
1855-04-20,4.0,7.0,0
1855-04-21,4.0,11.0,0
1855-04-22,3.0,5.0,0
1855-04-23,2.0,5.0,0
1855-04-24,2.0,2.0,0
1855-04-25,2.0,3.0,0
1855-04-26,2.0,3.0,0
1855-04-27,3.0,4.0,0
1855-04-28,3.0,6.0,0
1855-04-29,4.0,9.0,0
1855-04-30,4.0,12.0,0
1855-05-01,5.0,21.0,0
1855-05-02,4.0,18.0,0
1855-05-03,4.0,15.0,0
1855-05-04,3.0,9.0,0
1855-05-05,4.0,7.0,0
1855-05-06,4.0,11.0,0
1855-05-07,5.0,14.0,0
1855-05-08,4.0,14.0,0
1855-05-09,4.0,11.0,0
1855-05-10,4.0,11.0,0
1855-05-11,4.0,13.0,0
1855-05-12,3.0,9.0,0
1855-05-13,5.0,20.0,0
1855-05-14,4.0,9.0,0
1855-05-15,5.0,17.0,0
1855-05-16,5.0,15.0,0
1855-05-17,3.0,6.0,0
1855-05-18,4.0,9.0,0
1855-05-19,3.0,9.0,0
1855-05-20,3.0,8.0,0
1855-05-21,3.0,6.0,0
1855-05-22,3.0,4.0,0
1855-05-23,2.0,2.0,0
1855-05-24,2.0,2.0,0
1855-05-25,4.0,10.0,0
1855-05-26,3.0,6.0,0
1855-05-27,5.0,18.0,0
1855-05-28,6.0,41.0,0
1855-05-29,3.0,5.0,0
1855-05-30,4.0,12.0,0
1855-05-31,2.0,4.0,0
1855-06-01,3.0,5.0,0
1855-06-02,2.0,5.0,0
1855-06-03,3.0,7.0,0
1855-06-04,4.0,9.0,0
1855-06-05,3.0,6.0,0
1855-06-06,5.0,16.0,0
1855-06-07,5.0,17.0,0
1855-06-08,4.0,11.0,0
1855-06-09,3.0,4.0,0
1855-06-10,4.0,10.0,0
1855-06-11,4.0,15.0,0
1855-06-12,2.0,2.0,0
1855-06-13,4.0,10.0,0
1855-06-14,3.0,4.0,0
1855-06-15,2.0,6.0,0
1855-06-16,3.0,5.0,0
1855-06-17,2.0,3.0,0
1855-06-18,3.0,3.0,0
1855-06-19,2.0,3.0,0
1855-06-20,2.0,3.0,0
1855-06-21,2.0,4.0,0
1855-06-22,5.0,20.0,0
1855-06-23,4.0,14.0,0
1855-06-24,4.0,13.0,0
1855-06-25,4.0,8.0,0
1855-06-26,2.0,5.0,0
1855-06-27,3.0,5.0,2
1855-06-28,4.0,13.0,0
1855-06-29,4.0,11.0,0
1855-06-30,7.0,45.0,0
1855-07-01,3.0,9.0,0
1855-07-02,3.0,6.0,0
1855-07-03,5.0,17.0,0
1855-07-04,4.0,12.0,0
1855-07-05,5.0,16.0,0
1855-07-06,3.0,9.0,0
1855-07-07,3.0,8.0,0
1855-07-08,4.0,11.0,0
1855-07-09,3.0,4.0,0
1855-07-10,4.0,6.0,0
1855-07-11,4.0,14.0,0
1855-07-12,3.0,7.0,0
1855-07-13,2.0,3.0,0
1855-07-14,2.0,3.0,0
1855-07-15,4.0,7.0,0
1855-07-16,2.0,3.0,0
1855-07-17,3.0,5.0,0
1855-07-18,3.0,3.0,0
1855-07-19,7.0,31.0,0
1855-07-20,5.0,32.0,0
1855-07-21,3.0,11.0,0
1855-07-22,5.0,17.0,0
1855-07-23,3.0,5.0,0
1855-07-24,3.0,8.0,0
1855-07-25,3.0,8.0,0
1855-07-26,3.0,5.0,0
1855-07-27,4.0,7.0,0
1855-07-28,5.0,11.0,0
1855-07-29,4.0,17.0,0
1855-07-30,4.0,10.0,0
1855-07-31,3.0,10.0,0
1855-08-01,3.0,5.0,0
1855-08-02,2.0,6.0,0
1855-08-03,4.0,8.0,0
1855-08-04,4.0,10.0,0
1855-08-05,5.0,19.0,0
1855-08-06,2.0,3.0,0
1855-08-07,2.0,4.0,0
1855-08-08,1.0,1.0,0
1855-08-09,2.0,3.0,0
1855-08-10,4.0,9.0,0
1855-08-11,3.0,7.0,0
1855-08-12,3.0,7.0,0
1855-08-13,2.0,3.0,0
1855-08-14,3.0,5.0,0
1855-08-15,5.0,15.0,0
1855-08-16,4.0,18.0,0
1855-08-17,5.0,15.0,0
1855-08-18,3.0,8.0,0
1855-08-19,4.0,8.0,0
1855-08-20,4.0,15.0,0
1855-08-21,3.0,7.0,0
1855-08-22,3.0,6.0,0
1855-08-23,2.0,3.0,0
1855-08-24,6.0,21.0,0
1855-08-25,2.0,4.0,0
1855-08-26,3.0,4.0,0
1855-08-27,2.0,3.0,0
1855-08-28,3.0,4.0,0
1855-08-29,1.0,1.0,0
1855-08-30,2.0,5.0,0
1855-08-31,5.0,18.0,0
1855-09-01,3.0,8.0,0
1855-09-02,3.0,9.0,0
1855-09-03,3.0,9.0,0
1855-09-04,2.0,5.0,0
1855-09-05,2.0,3.0,0
1855-09-06,3.0,5.0,0
1855-09-07,3.0,7.0,0
1855-09-08,5.0,16.0,0
1855-09-09,3.0,4.0,0
1855-09-10,3.0,3.0,0
1855-09-11,5.0,26.0,0
1855-09-12,4.0,9.0,0
1855-09-13,3.0,9.0,0
1855-09-14,3.0,8.0,0
1855-09-15,4.0,17.0,0
1855-09-16,4.0,10.0,0
1855-09-17,4.0,14.0,0
1855-09-18,3.0,8.0,0
1855-09-19,3.0,5.0,0
1855-09-20,4.0,7.0,0
1855-09-21,4.0,8.0,0
1855-09-22,3.0,9.0,0
1855-09-23,1.0,1.0,0
1855-09-24,2.0,3.0,0
1855-09-25,2.0,4.0,0
1855-09-26,4.0,10.0,0
1855-09-27,4.0,6.0,0
1855-09-28,4.0,12.0,0
1855-09-29,4.0,14.0,0
1855-09-30,4.0,7.0,0
1855-10-01,2.0,5.0,0
1855-10-02,2.0,3.0,0
1855-10-03,5.0,16.0,0
1855-10-04,5.0,12.0,0
1855-10-05,7.0,37.0,0
1855-10-06,2.0,2.0,0
1855-10-07,3.0,4.0,0
1855-10-08,3.0,3.0,0
1855-10-09,4.0,8.0,0
1855-10-10,3.0,6.0,0
1855-10-11,4.0,11.0,0
1855-10-12,4.0,9.0,0
1855-10-13,4.0,8.0,0
1855-10-14,4.0,9.0,0
1855-10-15,2.0,4.0,0
1855-10-16,4.0,11.0,0
1855-10-17,2.0,4.0,0
1855-10-18,7.0,30.0,0
1855-10-19,5.0,15.0,0
1855-10-20,4.0,16.0,0
1855-10-21,4.0,12.0,0
1855-10-22,2.0,4.0,0
1855-10-23,4.0,6.0,0
1855-10-24,3.0,6.0,0
1855-10-25,2.0,3.0,0
1855-10-26,2.0,2.0,0
1855-10-27,4.0,9.0,0
1855-10-28,4.0,6.0,0
1855-10-29,3.0,7.0,0
1855-10-30,2.0,3.0,0
1855-10-31,3.0,3.0,0
1855-11-01,2.0,4.0,0
1855-11-02,4.0,8.0,0
1855-11-03,2.0,4.0,0
1855-11-04,3.0,4.0,0
1855-11-05,4.0,7.0,0
1855-11-06,5.0,13.0,0
1855-11-07,5.0,17.0,0
1855-11-08,4.0,11.0,0
1855-11-09,4.0,12.0,0
1855-11-10,2.0,4.0,0
1855-11-11,3.0,4.0,0
1855-11-12,2.0,2.0,0
1855-11-13,1.0,1.0,0
1855-11-14,2.0,2.0,0
1855-11-15,2.0,2.0,0
1855-11-16,3.0,4.0,0
1855-11-17,4.0,10.0,0
1855-11-18,4.0,15.0,0
1855-11-19,4.0,6.0,0
1855-11-20,3.0,4.0,0
1855-11-21,4.0,14.0,0
1855-11-22,4.0,6.0,0
1855-11-23,4.0,12.0,0
1855-11-24,3.0,4.0,0
1855-11-25,4.0,5.0,0
1855-11-26,2.0,2.0,0
1855-11-27,2.0,2.0,0
1855-11-28,2.0,1.0,0
1855-11-29,4.0,14.0,0
1855-11-30,2.0,2.0,0
1855-12-01,3.0,4.0,0
1855-12-02,1.0,2.0,0
1855-12-03,3.0,2.0,0
1855-12-04,4.0,6.0,0
1855-12-05,2.0,2.0,0
1855-12-06,3.0,3.0,0
1855-12-07,2.0,1.0,0
1855-12-08,3.0,3.0,0
1855-12-09,1.0,0.0,0
1855-12-10,3.0,3.0,0
1855-12-11,2.0,2.0,0
1855-12-12,2.0,4.0,0
1855-12-13,2.0,3.0,0
1855-12-14,2.0,3.0,0
1855-12-15,3.0,4.0,0
1855-12-16,2.0,1.0,0
1855-12-17,3.0,7.0,0
1855-12-18,3.0,8.0,0
1855-12-19,3.0,6.0,0
1855-12-20,3.0,4.0,0
1855-12-21,2.0,2.0,0
1855-12-22,2.0,2.0,0
1855-12-23,3.0,4.0,0
1855-12-24,3.0,4.0,0
1855-12-25,2.0,3.0,0
1855-12-26,1.0,0.0,0
1855-12-27,5.0,9.0,0
1855-12-28,3.0,3.0,0
1855-12-29,3.0,3.0,0
1855-12-30,4.0,13.0,0
1855-12-31,3.0,6.0,0
1856-01-01,2.0,4.0,0
1856-01-02,2.0,2.0,0
1856-01-03,2.0,2.0,0
1856-01-04,3.0,3.0,0
1856-01-05,2.0,3.0,0
1856-01-06,2.0,2.0,0
1856-01-07,2.0,2.0,0
1856-01-08,2.0,1.0,0
1856-01-09,2.0,3.0,0
1856-01-10,1.0,0.0,0
1856-01-11,1.0,1.0,0
1856-01-12,4.0,7.0,0
1856-01-13,4.0,10.0,0
1856-01-14,3.0,5.0,0
1856-01-15,3.0,5.0,0
1856-01-16,3.0,6.0,0
1856-01-17,1.0,2.0,0
1856-01-18,4.0,10.0,0
1856-01-19,3.0,6.0,0
1856-01-20,3.0,5.0,0
1856-01-21,3.0,7.0,0
1856-01-22,2.0,3.0,0
1856-01-23,2.0,3.0,0
1856-01-24,2.0,4.0,0
1856-01-25,2.0,3.0,0
1856-01-26,3.0,7.0,0
1856-01-27,3.0,2.0,0
1856-01-28,3.0,6.0,0
1856-01-29,4.0,6.0,0
1856-01-30,2.0,2.0,0
1856-01-31,4.0,5.0,0
1856-02-01,4.0,9.0,0
1856-02-02,3.0,8.0,0
1856-02-03,1.0,1.0,0
1856-02-04,1.0,0.0,0
1856-02-05,3.0,3.0,0
1856-02-06,2.0,2.0,0
1856-02-07,5.0,15.0,0
1856-02-08,3.0,5.0,0
1856-02-09,4.0,8.0,0
1856-02-10,4.0,10.0,0
1856-02-11,5.0,18.0,0
1856-02-12,4.0,9.0,0
1856-02-13,4.0,6.0,0
1856-02-14,1.0,1.0,0
1856-02-15,4.0,7.0,0
1856-02-16,3.0,6.0,0
1856-02-17,3.0,5.0,0
1856-02-18,3.0,6.0,0
1856-02-19,2.0,2.0,0
1856-02-20,5.0,15.0,0
1856-02-21,3.0,7.0,0
1856-02-22,3.0,5.0,0
1856-02-23,4.0,7.0,1
1856-02-24,3.0,4.0,0
1856-02-25,4.0,8.0,0
1856-02-26,2.0,2.0,0
1856-02-27,4.0,6.0,0
1856-02-28,2.0,2.0,0
1856-02-29,2.0,3.0,0
1856-03-01,3.0,6.0,0
1856-03-02,2.0,3.0,0
1856-03-03,3.0,5.0,2
1856-03-04,3.0,5.0,0
1856-03-05,2.0,3.0,0
1856-03-06,3.0,5.0,0
1856-03-07,3.0,7.0,0
1856-03-08,5.0,12.0,0
1856-03-09,3.0,8.0,0
1856-03-10,2.0,2.0,0
1856-03-11,2.0,2.0,0
1856-03-12,2.0,2.0,0
1856-03-13,2.0,2.0,0
1856-03-14,2.0,4.0,0
1856-03-15,4.0,14.0,0
1856-03-16,2.0,1.0,0
1856-03-17,3.0,4.0,0
1856-03-18,4.0,13.0,0
1856-03-19,3.0,8.0,0
1856-03-20,2.0,4.0,0
1856-03-21,2.0,2.0,0
1856-03-22,2.0,4.0,0
1856-03-23,3.0,3.0,0
1856-03-24,2.0,4.0,0
1856-03-25,2.0,3.0,0
1856-03-26,1.0,1.0,0
1856-03-27,3.0,6.0,0
1856-03-28,3.0,3.0,0
1856-03-29,3.0,4.0,0
1856-03-30,4.0,7.0,0
1856-03-31,4.0,8.0,0
1856-04-01,4.0,9.0,0
1856-04-02,3.0,5.0,0
1856-04-03,4.0,10.0,0
1856-04-04,3.0,6.0,0
1856-04-05,3.0,7.0,0
1856-04-06,2.0,2.0,0
1856-04-07,3.0,5.0,0
1856-04-08,3.0,3.0,0
1856-04-09,2.0,3.0,0
1856-04-10,3.0,4.0,0
1856-04-11,3.0,4.0,0
1856-04-12,3.0,4.0,0
1856-04-13,2.0,2.0,0
1856-04-14,3.0,2.0,0
1856-04-15,5.0,13.0,0
1856-04-16,2.0,2.0,0
1856-04-17,2.0,3.0,0
1856-04-18,3.0,6.0,0
1856-04-19,3.0,5.0,0
1856-04-20,3.0,5.0,0
1856-04-21,3.0,6.0,0
1856-04-22,4.0,8.0,0
1856-04-23,5.0,12.0,0
1856-04-24,2.0,3.0,0
1856-04-25,1.0,1.0,0
1856-04-26,3.0,3.0,0
1856-04-27,2.0,2.0,0
1856-04-28,3.0,4.0,0
1856-04-29,3.0,4.0,0
1856-04-30,4.0,16.0,0
1856-05-01,4.0,7.0,0
1856-05-02,3.0,6.0,0
1856-05-03,2.0,5.0,0
1856-05-04,3.0,5.0,0
1856-05-05,2.0,3.0,0
1856-05-06,3.0,5.0,0
1856-05-07,2.0,3.0,0
1856-05-08,3.0,5.0,0
1856-05-09,2.0,3.0,0
1856-05-10,3.0,6.0,0
1856-05-11,2.0,4.0,0
1856-05-12,3.0,5.0,0
1856-05-13,2.0,2.0,0
1856-05-14,5.0,14.0,0
1856-05-15,6.0,21.0,0
1856-05-16,3.0,8.0,0
1856-05-17,3.0,4.0,0
1856-05-18,2.0,3.0,0
1856-05-19,3.0,8.0,0
1856-05-20,2.0,3.0,0
1856-05-21,2.0,3.0,0
1856-05-22,2.0,3.0,0
1856-05-23,3.0,10.0,0
1856-05-24,3.0,6.0,0
1856-05-25,2.0,3.0,0
1856-05-26,3.0,5.0,0
1856-05-27,4.0,9.0,0
1856-05-28,3.0,7.0,0
1856-05-29,3.0,3.0,0
1856-05-30,2.0,3.0,0
1856-05-31,2.0,2.0,0
1856-06-01,3.0,4.0,0
1856-06-02,3.0,6.0,0
1856-06-03,3.0,5.0,0
1856-06-04,2.0,5.0,0
1856-06-05,3.0,5.0,0
1856-06-06,3.0,4.0,0
1856-06-07,2.0,6.0,0
1856-06-08,3.0,7.0,0
1856-06-09,3.0,9.0,0
1856-06-10,4.0,9.0,0
1856-06-11,4.0,13.0,0
1856-06-12,3.0,8.0,0
1856-06-13,3.0,3.0,0
1856-06-14,3.0,6.0,0
1856-06-15,2.0,3.0,0
1856-06-16,3.0,6.0,0
1856-06-17,4.0,10.0,0
1856-06-18,4.0,12.0,0
1856-06-19,2.0,2.0,0
1856-06-20,3.0,5.0,0
1856-06-21,3.0,5.0,0
1856-06-22,3.0,7.0,0
1856-06-23,4.0,11.0,0
1856-06-24,2.0,3.0,0
1856-06-25,2.0,3.0,0
1856-06-26,3.0,7.0,0
1856-06-27,4.0,9.0,0
1856-06-28,3.0,6.0,0
1856-06-29,2.0,4.0,1
1856-06-30,3.0,3.0,0
1856-07-01,2.0,3.0,0
1856-07-02,3.0,5.0,0
1856-07-03,2.0,4.0,0
1856-07-04,2.0,3.0,0
1856-07-05,2.0,4.0,0
1856-07-06,2.0,3.0,0
1856-07-07,4.0,9.0,0
1856-07-08,4.0,15.0,0
1856-07-09,4.0,6.0,0
1856-07-10,3.0,8.0,0
1856-07-11,3.0,7.0,0
1856-07-12,2.0,2.0,3
1856-07-13,,,8
1856-07-14,,,8
1856-07-15,,,8
1856-07-16,,,8
1856-07-17,,,8
1856-07-18,,,8
1856-07-19,,,8
1856-07-20,,,8
1856-07-21,,,8
1856-07-22,,,8
1856-07-23,,,8
1856-07-24,,,8
1856-07-25,,,8
1856-07-26,,,8
1856-07-27,,,8
1856-07-28,,,8
1856-07-29,,,8
1856-07-30,,,8
1856-07-31,,,8
1856-08-01,,,8
1856-08-02,3.0,15.0,7
1856-08-03,,,8
1856-08-04,,,8
1856-08-05,,,8
1856-08-06,,,8
1856-08-07,,,8
1856-08-08,,,8
1856-08-09,,,8
1856-08-10,,,8
1856-08-11,,,8
1856-08-12,,,8
1856-08-13,,,8
1856-08-14,,,8
1856-08-15,,,8
1856-08-16,,,8
1856-08-17,,,8
1856-08-18,,,8
1856-08-19,,,8
1856-08-20,,,8
1856-08-21,,,8
1856-08-22,,,8
1856-08-23,,,8
1856-08-24,,,8
1856-08-25,,,8
1856-08-26,,,8
1856-08-27,,,8
1856-08-28,,,8
1856-08-29,,,8
1856-08-30,,,8
1856-08-31,,,8
1856-09-01,,,8
1856-09-02,,,8
1856-09-03,,,8
1856-09-04,,,8
1856-09-05,,,8
1856-09-06,,,8
1856-09-07,,,8
1856-09-08,,,8
1856-09-09,,,8
1856-09-10,,,8
1856-09-11,,,8
1856-09-12,,,8
1856-09-13,,,8
1856-09-14,,,8
1856-09-15,,,8
1856-09-16,,,8
1856-09-17,,,8
1856-09-18,,,8
1856-09-19,,,8
1856-09-20,,,8
1856-09-21,,,8
1856-09-22,,,8
1856-09-23,,,8
1856-09-24,,,8
1856-09-25,,,8
1856-09-26,,,8
1856-09-27,,,8
1856-09-28,,,8
1856-09-29,,,8
1856-09-30,,,8
1856-10-01,,,8
1856-10-02,,,8
1856-10-03,,,8
1856-10-04,,,8
1856-10-05,,,8
1856-10-06,,,8
1856-10-07,,,8
1856-10-08,,,8
1856-10-09,,,8
1856-10-10,1.0,2.0,4
1856-10-11,2.0,3.0,0
1856-10-12,4.0,15.0,4
1856-10-13,3.0,10.0,4
1856-10-14,3.0,6.0,0
1856-10-15,3.0,7.0,0
1856-10-16,1.0,2.0,0
1856-10-17,3.0,4.0,0
1856-10-18,2.0,2.0,0
1856-10-19,2.0,1.0,0
1856-10-20,3.0,9.0,0
1856-10-21,3.0,5.0,0
1856-10-22,5.0,15.0,0
1856-10-23,5.0,19.0,0
1856-10-24,4.0,8.0,0
1856-10-25,5.0,12.0,0
1856-10-26,4.0,8.0,0
1856-10-27,3.0,8.0,0
1856-10-28,3.0,6.0,0
1856-10-29,3.0,4.0,0
1856-10-30,1.0,2.0,0
1856-10-31,3.0,7.0,0
1856-11-01,3.0,5.0,0
1856-11-02,4.0,6.0,0
1856-11-03,3.0,7.0,0
1856-11-04,2.0,2.0,0
1856-11-05,3.0,8.0,0
1856-11-06,2.0,3.0,0
1856-11-07,4.0,12.0,0
1856-11-08,3.0,12.0,0
1856-11-09,1.0,2.0,0
1856-11-10,4.0,5.0,0
1856-11-11,3.0,7.0,0
1856-11-12,4.0,9.0,0
1856-11-13,3.0,4.0,0
1856-11-14,2.0,1.0,0
1856-11-15,2.0,2.0,0
1856-11-16,3.0,8.0,0
1856-11-17,2.0,4.0,0
1856-11-18,2.0,6.0,0
1856-11-19,4.0,9.0,0
1856-11-20,4.0,13.0,0
1856-11-21,4.0,11.0,0
1856-11-22,2.0,2.0,0
1856-11-23,3.0,3.0,0
1856-11-24,2.0,4.0,0
1856-11-25,1.0,1.0,0
1856-11-26,1.0,1.0,0
1856-11-27,3.0,6.0,0
1856-11-28,2.0,2.0,0
1856-11-29,3.0,6.0,0
1856-11-30,2.0,1.0,0
1856-12-01,3.0,4.0,0
1856-12-02,1.0,1.0,0
1856-12-03,3.0,6.0,0
1856-12-04,5.0,13.0,0
1856-12-05,2.0,5.0,0
1856-12-06,1.0,1.0,0
1856-12-07,3.0,4.0,0
1856-12-08,4.0,6.0,0
1856-12-09,1.0,0.0,0
1856-12-10,1.0,1.0,0
1856-12-11,3.0,6.0,0
1856-12-12,3.0,6.0,0
1856-12-13,2.0,4.0,0
1856-12-14,2.0,3.0,0
1856-12-15,1.0,2.0,0
1856-12-16,3.0,3.0,0
1856-12-17,5.0,20.0,0
1856-12-18,3.0,5.0,0
1856-12-19,1.0,2.0,0
1856-12-20,2.0,3.0,0
1856-12-21,3.0,6.0,0
1856-12-22,0.0,0.0,0
1856-12-23,5.0,11.0,0
1856-12-24,3.0,11.0,0
1856-12-25,4.0,7.0,0
1856-12-26,3.0,6.0,0
1856-12-27,1.0,0.0,0
1856-12-28,4.0,9.0,0
1856-12-29,4.0,12.0,0
1856-12-30,3.0,6.0,0
1856-12-31,1.0,2.0,0
1857-01-01,3.0,4.0,2
1857-01-02,3.0,4.0,0
1857-01-03,1.0,0.0,0
1857-01-04,2.0,5.0,0
1857-01-05,3.0,6.0,0
1857-01-06,1.0,1.0,0
1857-01-07,3.0,4.0,0
1857-01-08,2.0,5.0,0
1857-01-09,2.0,1.0,0
1857-01-10,2.0,2.0,0
1857-01-11,3.0,10.0,0
1857-01-12,4.0,10.0,0
1857-01-13,2.0,1.0,0
1857-01-14,2.0,3.0,0
1857-01-15,4.0,8.0,0
1857-01-16,4.0,9.0,0
1857-01-17,6.0,22.0,0
1857-01-18,4.0,4.0,0
1857-01-19,3.0,4.0,0
1857-01-20,1.0,1.0,0
1857-01-21,1.0,0.0,0
1857-01-22,1.0,0.0,0
1857-01-23,3.0,5.0,0
1857-01-24,2.0,2.0,0
1857-01-25,3.0,7.0,0
1857-01-26,3.0,6.0,0
1857-01-27,2.0,4.0,0
1857-01-28,3.0,5.0,0
1857-01-29,3.0,5.0,0
1857-01-30,2.0,3.0,0
1857-01-31,3.0,5.0,0
1857-02-01,3.0,4.0,0
1857-02-02,3.0,4.0,0
1857-02-03,1.0,0.0,0
1857-02-04,2.0,2.0,0
1857-02-05,2.0,2.0,0
1857-02-06,3.0,3.0,0
1857-02-07,3.0,10.0,0
1857-02-08,5.0,14.0,0
1857-02-09,3.0,8.0,0
1857-02-10,4.0,10.0,0
1857-02-11,3.0,4.0,0
1857-02-12,2.0,4.0,0
1857-02-13,3.0,5.0,0
1857-02-14,3.0,4.0,0
1857-02-15,2.0,5.0,0
1857-02-16,4.0,12.0,0
1857-02-17,3.0,9.0,0
1857-02-18,2.0,3.0,0
1857-02-19,3.0,6.0,0
1857-02-20,2.0,2.0,0
1857-02-21,2.0,4.0,0
1857-02-22,2.0,4.0,0
1857-02-23,2.0,3.0,0
1857-02-24,2.0,2.0,0
1857-02-25,2.0,1.0,0
1857-02-26,4.0,8.0,0
1857-02-27,4.0,12.0,0
1857-02-28,1.0,2.0,0
1857-03-01,3.0,6.0,1
1857-03-02,2.0,2.0,0
1857-03-03,3.0,4.0,0
1857-03-04,4.0,7.0,0
1857-03-05,1.0,2.0,0
1857-03-06,3.0,4.0,0
1857-03-07,4.0,11.0,0
1857-03-08,4.0,11.0,0
1857-03-09,3.0,9.0,0
1857-03-10,3.0,6.0,0
1857-03-11,4.0,11.0,0
1857-03-12,2.0,3.0,0
1857-03-13,4.0,13.0,0
1857-03-14,3.0,5.0,0
1857-03-15,2.0,3.0,0
1857-03-16,3.0,5.0,0
1857-03-17,3.0,12.0,0
1857-03-18,6.0,25.0,0
1857-03-19,4.0,8.0,0
1857-03-20,5.0,15.0,0
1857-03-21,3.0,5.0,0
1857-03-22,3.0,5.0,0
1857-03-23,4.0,12.0,0
1857-03-24,2.0,5.0,0
1857-03-25,3.0,4.0,0
1857-03-26,2.0,3.0,2
1857-03-27,1.0,1.0,0
1857-03-28,2.0,5.0,0
1857-03-29,2.0,5.0,0
1857-03-30,3.0,4.0,0
1857-03-31,3.0,5.0,0
1857-04-01,3.0,8.0,0
1857-04-02,4.0,10.0,0
1857-04-03,2.0,2.0,0
1857-04-04,2.0,3.0,0
1857-04-05,2.0,4.0,0
1857-04-06,4.0,9.0,0
1857-04-07,3.0,6.0,0
1857-04-08,3.0,6.0,0
1857-04-09,3.0,5.0,0
1857-04-10,3.0,7.0,0
1857-04-11,3.0,8.0,0
1857-04-12,5.0,22.0,0
1857-04-13,4.0,17.0,0
1857-04-14,2.0,4.0,0
1857-04-15,3.0,4.0,0
1857-04-16,4.0,7.0,0
1857-04-17,2.0,4.0,0
1857-04-18,3.0,5.0,0
1857-04-19,3.0,4.0,0
1857-04-20,2.0,1.0,0
1857-04-21,4.0,8.0,0
1857-04-22,4.0,7.0,0
1857-04-23,2.0,3.0,0
1857-04-24,5.0,9.0,0
1857-04-25,3.0,7.0,0
1857-04-26,3.0,4.0,0
1857-04-27,4.0,11.0,0
1857-04-28,4.0,8.0,0
1857-04-29,3.0,8.0,0
1857-04-30,1.0,3.0,0
1857-05-01,2.0,3.0,0
1857-05-02,2.0,3.0,0
1857-05-03,3.0,8.0,0
1857-05-04,0.0,0.0,0
1857-05-05,1.0,1.0,0
1857-05-06,4.0,8.0,0
1857-05-07,5.0,16.0,0
1857-05-08,7.0,47.0,0
1857-05-09,4.0,8.0,0
1857-05-10,4.0,11.0,0
1857-05-11,6.0,33.0,0
1857-05-12,4.0,12.0,0
